duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
2,tcp,finger,SF,1654,4966,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0.017468400492064152,0.01526936934997769,0.006182896069800193,0.0250682989509059,0.8494039676232854,0.11427130172549059,0.007033045786761405,191,52,0.7568340579582125,0.09664437249353625,0.9806035232661334,0.06694742435034769,0.039133034181070496,0.03682353607621167,0.018495827417953605,0.028392445098697608,normal
1,tcp,private,REJ,17396,62,0,0,0,2,2,0,4,0,0,3,0,0,1,0,0,0,249,293,0.7596868606141982,0.6180420915687544,0.7782318361437512,0.6245366565262406,0.16831005198121032,0.8942333833700125,0.053778744790647474,230,5,0.017909630297646594,0.8808644782710067,0.10250326523164147,0.09781320100568011,0.5622602245034194,0.7351698155688342,0.02936204381823933,0.03127251428765934,satan
366,tcp,eco_i,REJ,45928,11,0,1,0,4,1,0,4,0,0,1,0,0,2,0,0,0,406,179,0.7802214282206915,0.9195788871188394,0.6482817705790623,0.9124729473910231,0.2316758835322029,0.7283022950920238,0.022122842920593022,126,21,0.2677262455779179,0.5304355610339091,0.003719143977766159,0.06933135983051918,0.6349561991288952,0.956773201115751,0.040110652938339424,0.004990810312761835,satan
1,tcp,smtp,SF,139,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,0.07243600948428013,0.019527718020659002,0.03141974864688068,0.03249300112112118,0.8457693001615536,0.051309669007133074,0.07543929197211882,109,243,0.8852393330745092,0.05373561435245107,0.5090979678548857,0.009468538541331107,0.01635223805774,0.029185113926250714,0.025245390821970182,0.039904968960234696,normal
2,udp,finger,SF,1225,4751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0.03247521164408084,0.06354292727910836,0.05997796559550853,0.09594000852714746,0.9742706166697455,0.08136409069001015,0.04256324432971814,136,193,0.9717590066727821,0.12356876853019655,0.5999939808587706,0.017425991771551696,0.0371907345089001,0.032607581439816694,0.011288425507195332,0.015203440138000141,normal
130,tcp,eco_i,S0,42050,235,0,0,0,7,4,0,3,0,0,2,0,0,1,0,0,0,232,397,0.9209937445336736,0.8487651742613923,0.8848564195057115,0.7154121583576628,0.14255368914962155,0.5918606874127321,0.07105994935564226,117,29,0.14109442915470805,0.5382193657941299,0.21418938306246285,0.0018827886206110424,0.7404754751952225,0.8200808687600931,0.03813121060354868,0.010322838162121657,satan
284,tcp,telnet,S0,16849,51,0,0,0,2,3,0,2,0,0,1,0,0,0,0,0,0,290,390,0.7740087162907157,0.7721707533611386,0.6827437621275939,0.9956574684954287,0.29426692495033346,0.962662154473295,0.00172158373242568,54,14,0.040008739842922435,0.8298691944865237,0.18728913405144795,0.047805165971509335,0.7834772048571126,0.9106738499063871,0.03137077207852177,0.041422508316786746,neptune
1,icmp,smtp,SF,764,4374,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,19,0.09360475203348233,0.07344338301788308,0.011161604667215575,0.08233725913706562,0.9455510557706425,0.11919212198822358,0.02344183019424806,91,51,0.8275197609618874,0.16105922897806046,0.8513618010043038,0.09699978224020184,0.011008426447552722,0.007595807698067458,0.0015850514021913732,0.02309391801552059,normal
1,icmp,http,SF,198,1316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0.08279241471565724,0.010010542876721052,0.009334624568067195,0.026431625233098388,0.8904239584854692,0.15946424946969737,0.07271236653171491,218,89,0.7470162674454746,0.03520493974048813,0.824140996155568,0.061470650653857276,0.04624865357501205,0.012341738118947638,0.03442690480807436,0.04994238161712401,normal
4,udp,smtp,SF,866,644,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26,5,0.09194733085100915,0.08013173262158622,0.09689749032410411,0.08600237828834534,0.8390574958946275,0.020580594844727185,0.09163278159339559,189,136,0.8292397594017442,0.07541440616987737,0.7003900401728409,0.030101671295788515,0.03507501606092884,0.013864720958600408,0.004400614574668021,0.048917070259824766,normal
5,icmp,telnet,REJ,11761,291,0,1,0,6,2,0,1,0,0,3,0,0,2,0,0,0,433,434,0.8076755606755925,0.7694204933578607,0.727760047151632,0.6303022979948698,0.2368187574852712,0.5974724227023636,0.014482888171412934,72,9,0.09609161103229018,0.7209897063704906,0.198143627196566,0.050983878375522755,0.6931244043832709,0.503785171345019,0.03101509866840474,0.039732858542477385,portsweep
1,udp,finger,SF,1216,4429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0.010293904704739976,0.08612373420184544,0.04554633001731421,0.06617593412619689,0.8782538815168301,0.1945950201763206,0.08380252535954189,150,219,0.775062433131136,0.1638629337023287,0.703113306986251,0.009529013663007159,0.0002150103017419247,0.0151874114983583,0.02570872661052891,0.049293352467222266,normal
442,icmp,eco_i,REJ,14829,88,0,0,0,7,2,0,4,0,0,2,0,0,0,0,0,0,357,357,0.6044686574628231,0.7633466355500405,0.7439209630355579,0.9088370282101993,0.2613274284412224,0.9284741947703397,0.004482885136021786,187,3,0.26840692859397364,0.9251702966301167,0.13387682286480193,0.017845373980957903,0.9234724815206514,0.6432669174390953,0.010851270560655768,0.005257740273769135,neptune
1,tcp,http,SF,1302,3493,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0.03553598703559985,0.08969427918333073,0.016046466272797145,0.08200644880229958,0.9727927392969542,0.14489475804060786,0.05903838503691392,126,79,0.7542433585179906,0.058090943629023985,0.9106390216509607,0.015726032668708503,0.01814191205008142,0.027241417990300467,0.020694944726801792,0.000731729147034893,normal
318,tcp,telnet,RSTO,19837,253,0,0,0,2,4,0,2,0,0,2,0,0,1,0,0,0,413,331,0.8700665180982259,0.743207166753137,0.9142203829144493,0.9165038692489513,0.07814130862569187,0.6564044275579801,0.048036239442944384,248,29,0.02221505823951476,0.7768298244822334,0.12317618888484776,0.05581331310115202,0.5255634382803649,0.7808531346486105,0.028523871710694728,0.02520511998791321,smurf
0,tcp,finger,SF,177,4756,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,19,0.004186152540683808,0.04777909068183822,0.09097922838293669,0.014589321977911818,0.871234554287082,0.0608579656952732,0.07007125802683718,58,85,0.7945626071066568,0.0753749076979548,0.7919107516913384,0.0907487878727419,0.047014307154955824,0.034918133554125326,0.02744072556541532,0.04084374309904389,normal
202,icmp,private,REJ,35289,65,0,1,0,5,4,0,2,0,0,3,0,0,1,0,0,0,412,505,0.6708407584094175,0.7007742121023361,0.6689074209867073,0.8240795546353363,0.06671840279278013,0.6493730276834759,0.09816221734845601,137,12,0.17838795174182337,0.8397361211441234,0.14239757066000694,0.040199510327721316,0.832616025950395,0.6926610284687309,0.04142594779912562,0.025989460862643116,guess_passwd
435,icmp,telnet,RSTO,43910,183,0,1,0,3,2,0,3,0,0,1,0,0,1,0,0,0,493,380,0.9040664822002691,0.9601246380528349,0.8895753135498723,0.8481748993922247,0.032329925668366954,0.5070617045728425,0.051814282715048836,51,24,0.01083554808347481,0.8607501900855896,0.18862740542035716,0.014823096691699268,0.6331081822692933,0.675804181208723,0.025964750279218157,0.0015505243880825526,portsweep
0,tcp,finger,SF,1935,1585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0.08598500568655341,0.011321728300705158,0.01733267962959556,0.030940993736162648,0.8119602418545079,0.02156276900608405,0.04783243858342251,128,208,0.9684981238124994,0.09740322898288623,0.7823271132439386,0.011632794634927791,0.025180616166011534,0.008126986689316818,0.005288559764819462,0.02045985315499765,normal
1,udp,http,SF,799,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0.01452724673660355,0.08108740179106258,0.057437117043144394,0.000871469732673369,0.9733867669704545,0.14826338720481977,0.03858609761067945,219,252,0.7448169860516624,0.1113216515173282,0.8284603872481644,0.054085675193756594,0.022982704022083383,0.028530918564020014,0.018382262143180995,0.045363926585763076,normal
36,icmp,private,S0,49174,26,0,0,0,7,4,0,4,0,0,1,0,0,0,0,0,0,308,231,0.7458900640018791,0.6245845536118869,0.6596493646021567,0.6167989410898947,0.06042493534728066,0.9565954287897338,0.07776370487606177,225,35,0.2967815254819193,0.4777680687269379,0.05846476524746464,0.07084798620413643,0.8470877325513501,0.715558903324458,0.02432422116638628,0.0033783582485396647,portsweep
2,udp,smtp,SF,1032,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,0.07169585958944741,0.04694895316998602,0.0208170941304622,0.06931771194590108,0.8003749695746506,0.12257025591208548,0.09572550484597893,232,156,0.8148256886659797,0.06025808212133006,0.8125736067016074,0.08400712867281832,0.032831102300459075,0.028283730583301428,0.04306945635517806,0.04120185993844033,normal
0,icmp,http,SF,1244,4268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,10,0.02996468963520691,0.031155813839396085,0.06772546436783458,0.03563030847683104,0.9299484080601583,0.14438083619559716,0.07890247339340722,236,63,0.7721470245118518,0.1183277709159528,0.6673837108198027,0.0259598670800521,0.04325249905627405,0.0005239576947192071,0.03182085930116212,0.04994118911332529,normal
4,tcp,smtp,SF,1942,533,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.05183806472769689,0.019549329494514656,0.05976381689598429,0.07691117068175701,0.9044957298174389,0.1568394508685851,0.017965322681492823,88,87,0.9447664742492754,0.19710786385988616,0.5280268203182543,0.061328760749133064,0.015048257315323256,3.4562795687181906e-05,0.0026444165993295857,0.03145158443556735,normal
0,icmp,finger,SF,1014,4654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.0368468203310597,0.01204818041391177,0.03172485978947344,0.0716336800129603,0.9331835560001275,0.19484330593686605,0.04526398030424971,135,209,0.7185942916006944,0.07822613918691275,0.7289324381719033,0.020097742640987393,0.03461655485913126,0.021774939947152412,0.01932365503805908,0.006037116860392312,normal
19,tcp,eco_i,S0,7062,219,0,0,0,3,4,0,4,0,0,1,0,0,0,0,0,0,313,291,0.8106566780120339,0.8579405000921747,0.76114603318664,0.6648410310453813,0.23203884330161598,0.6818552590244745,0.08492528189584929,161,9,0.09354560256076623,0.5864754148564895,0.20129626269077708,0.056420896234560584,0.7716677964343893,0.7045720635071355,0.01809486058586923,0.04601366192866869,neptune
119,icmp,private,REJ,22704,274,0,0,0,7,2,0,3,0,0,3,0,0,0,0,0,0,410,352,0.7562441037739319,0.8570809620847106,0.7705544898676374,0.6736135988673942,0.13454710515584117,0.6013814378436533,0.00741127417580596,212,7,0.130238211086783,0.9400026196545287,0.22546224982025181,0.08645146638853929,0.9760763689773471,0.8728456277294373,0.022813768605452856,0.031712153044519985,guess_passwd
4,tcp,http,SF,1675,4986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.06580323103841129,0.08113809515227648,0.05739032935718357,0.04516854958057447,0.9764432032803191,0.0801852765312972,0.04993518058684685,169,202,0.9163163106299467,0.18607739408755597,0.7368260482749714,0.0027915545071051876,0.04025952346261963,0.039577338037407594,0.0038971131140693727,0.017795087740740168,normal
31,tcp,private,RSTO,25406,233,0,1,0,7,4,0,4,0,0,2,0,0,2,0,0,0,247,315,0.8866608511650158,0.6246450658660889,0.7740439931275265,0.864562646780583,0.26620406882686576,0.5330818634906453,0.08433112888998226,146,26,0.19724510192748332,0.4061842829023289,0.21782001126778938,0.004469548847133365,0.8787501027676161,0.7079461647347024,0.031848446651171085,0.024480404501935844,satan
56,tcp,eco_i,REJ,27852,50,0,1,0,2,2,0,4,0,0,3,0,0,1,0,0,0,311,256,0.7425147447481901,0.7130789049777166,0.636948019179904,0.6479963662859909,0.2142590301677079,0.799276262436017,0.09699470895037976,65,20,0.21014453922060047,0.7808309900200809,0.14825179513926842,0.06194846984907141,0.9361283093294356,0.8559158498975554,0.0014195955203249013,0.018664132444336456,neptune
3,tcp,http,SF,825,1731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.07756033922266313,0.08003770314825252,0.01623266213376291,0.037739177140498785,0.936987287424712,0.01861543227051257,0.0008683598463870013,161,148,0.7106340804999308,0.15337549323064556,0.5637711648170947,0.09658403745728311,0.006163182289288416,0.04143420871515198,0.036718135255052985,0.0015184080552874736,normal
0,udp,finger,SF,1656,773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,26,0.05744676592713584,0.049484856159015655,0.023492817955053414,0.02149963424200444,0.8853828003471123,0.13968031913867582,0.013950690090624508,76,206,0.9141467056527186,0.18436115214855947,0.8908828038875515,0.08768268228395329,0.02614116206078141,0.02305633611123993,0.020203260722666053,0.008009197851344607,normal
322,tcp,eco_i,RSTO,6312,58,0,0,0,2,4,0,3,0,0,1,0,0,1,0,0,0,213,336,0.8963202276466138,0.7242228523438529,0.6622666901759797,0.6238140435537134,0.2079454446228746,0.7161633272797467,0.06854184093700362,197,22,0.1258043298712657,0.9639325936541944,0.2474537823567151,0.03396752561183899,0.98766643501655,0.8782126661955165,0.0016053138526344825,0.01588291276309955,portsweep
4,udp,smtp,SF,150,2943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0.0437444600499917,0.07462732339820062,0.030396025868608557,0.03577956372594787,0.9251165949076878,0.015813434292721553,0.013748668341890214,137,178,0.9058638640108485,0.044549629586676964,0.6013110493343681,0.07816995193687026,0.04102883308961015,0.015978361256048883,0.03753523702689125,0.042095667078021204,normal
3,tcp,http,SF,164,1475,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.025562774396908974,0.024498085899016232,0.0026052452377506976,0.09476983214653384,0.9446321188109701,0.05143943618491727,0.0828402883175355,209,114,0.9694468576545107,0.059942500292705626,0.8999287724540977,0.07167776685390508,0.014183247110659082,0.042040237382726026,0.044950197687764155,0.013107975091142294,normal
474,tcp,private,RSTO,18199,257,0,1,0,7,2,0,3,0,0,2,0,0,0,0,0,0,334,455,0.9085855235744709,0.8243816835017472,0.7919683816853857,0.703437208893124,0.057921356545152056,0.8347028896779836,0.012016908344224154,125,24,0.252721705828574,0.8846014810881515,0.21914253263893035,0.08438952038875003,0.9818220771977936,0.7580511402601933,0.004641308768329866,0.027299714925190163,smurf
4,icmp,smtp,SF,1814,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0.0627125975312123,0.08692078108304946,0.0806533247646205,0.0746338923482891,0.8230085630724405,0.15260658669427826,0.0010506856589846847,234,249,0.957252589921523,0.19790852864297515,0.5523760135408182,0.0157239962179342,0.04087121498814726,0.03414051543247114,0.0011681294803567112,0.04363764119635718,normal
499,tcp,private,REJ,44159,32,0,1,0,3,2,0,4,0,0,1,0,0,2,0,0,0,286,492,0.9378094009152036,0.6131328486833146,0.8551742464755803,0.992667489022193,0.24388685202378696,0.9777785189098233,0.04079951130520248,183,32,0.1135608142451752,0.8784342210475287,0.14185644678027065,0.08851016930006729,0.6239229349592641,0.74571615852455,0.020933659397223033,0.023922806379483175,smurf
2,tcp,http,SF,1039,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0.005755603594395454,0.03281779446054718,0.0641417904513436,0.019687100856436726,0.8444726205880906,0.1966077742995763,0.03268814416995254,101,104,0.8915215905756395,0.18769688776098598,0.9290302936475416,0.09130280253334802,0.011476005390217465,0.0002647939952751033,0.007597376274760004,0.012250630068608326,normal
0,icmp,finger,SF,508,4940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,21,0.0727308559627431,0.08915757763383318,0.07497313169463148,0.01453503050084376,0.817762017357149,0.09824591024733811,0.032683467492391295,182,213,0.9841423119719988,0.014081250793755795,0.5764844460266045,0.07820621004762171,0.004200262238613051,0.02536791108258972,0.047593273877696136,0.033364413086551185,normal
0,tcp,smtp,SF,1178,1127,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,19,0.05585640667679065,0.07602752846863485,0.08398742827317392,0.0879044330472637,0.9817748113047459,0.025562907184426754,0.06291721687105115,165,78,0.9615933414243542,0.14054264839865152,0.81428058549904,0.09663190964832098,0.04754352097494169,0.01415505179485509,0.029963965148523904,0.021806437323042716,normal
218,tcp,telnet,RSTO,23840,89,0,0,0,5,4,0,2,0,0,2,0,0,0,0,0,0,285,311,0.937746001197129,0.8188952980209983,0.7297192496838947,0.7663331766913108,0.04752754291722059,0.7869680949404387,0.061693779968065576,237,13,0.14407506828726366,0.9177496085820428,0.1997932588610072,0.0025372995069434024,0.6908844872879506,0.5355630627295715,0.025505581193911997,0.03808283909090429,guess_passwd
2,tcp,smtp,SF,1890,4687,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.05012331895262763,0.08652403500715021,0.03035825052326585,0.031755489388757295,0.9605015058512016,0.027128353735172462,0.03112792187447442,221,213,0.7967575945453848,0.020743279066699195,0.7762622764262905,0.03040717187519454,0.012052428628577966,0.016346483019463922,0.022723045307423684,0.034344198367723656,normal
478,tcp,telnet,REJ,35179,276,0,0,0,5,3,0,1,0,0,3,0,0,0,0,0,0,388,389,0.8474045462427389,0.6119129936436094,0.6186466635778564,0.7725215387348271,0.05868382041103672,0.5932213247567606,0.06323162940562745,73,22,0.14892935634246804,0.897602376800957,0.11675340174807132,0.02054120101631851,0.5166750642202546,0.7775406976222126,0.04048222305650776,0.0023399528653849032,portsweep
62,tcp,eco_i,RSTO,13300,1,0,1,0,5,4,0,1,0,0,3,0,0,2,0,0,0,267,207,0.8588604994123896,0.74525784002152,0.7030002557518104,0.6588911672821103,0.21282363559862466,0.5575779781704155,0.01665287659825283,189,8,0.27040898242801836,0.8847699796178169,0.10600202195929717,0.0752304907926042,0.611976993612652,0.9548707306545532,0.003298467680645656,0.01201574062348873,neptune
374,tcp,private,RSTO,8941,176,0,0,0,7,3,0,4,0,0,2,0,0,1,0,0,0,419,317,0.7541568949398064,0.8239449208046769,0.715330040681532,0.6199199088079917,0.24241152872518737,0.521208179293446,0.0205356639024358,183,35,0.21332548263197124,0.6656194616181828,0.1924635637178904,0.07284250103597804,0.5372243738613129,0.7681632219002192,0.025273380571607176,0.047314205956567566,satan
69,icmp,telnet,S0,44528,295,0,1,0,7,3,0,1,0,0,2,0,0,2,0,0,0,297,481,0.8559244725693138,0.6241755139912637,0.9687927964529042,0.7660312248848519,0.13184283113696516,0.6405089153277159,0.035118841029378935,202,4,0.17725275188525785,0.7726976837020001,0.29372736524317505,0.032432803611614026,0.8984114559062922,0.7410999901478208,0.03897241192793488,0.043665599794558724,smurf
351,icmp,private,S0,19134,120,0,0,0,3,4,0,1,0,0,2,0,0,2,0,0,0,204,442,0.9511488700050128,0.8825150839923404,0.8310739340117775,0.9555598172303905,0.2975912338682965,0.9356845981064663,0.07144489073433467,100,16,0.055102815006445933,0.8473049509167441,0.008271684701961556,0.07182986448167553,0.6673542498704093,0.966428824758384,0.000569679555333702,0.041500388404955665,satan
3,udp,smtp,SF,1216,1798,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,14,0.060266441054650656,0.042073387116500986,0.06585711623461042,0.013046755477242822,0.8658824432223536,0.0010432642129788673,0.04912408965105728,75,176,0.9302010682792403,0.045689489096911395,0.8877601546740923,0.03452260338531301,0.023925181634444983,0.04191441286633475,0.044937590803430814,0.01689742076930908,normal
409,tcp,private,S0,41519,136,0,0,0,2,1,0,2,0,0,1,0,0,2,0,0,0,250,320,0.6757879934312819,0.720617357184912,0.8244610722071929,0.6383169396073332,0.2723244223237952,0.9087301775284711,0.06174929558885,153,38,0.03211120606568622,0.4882256910855916,0.29406039788180277,0.02541119332448546,0.6452389574321254,0.6779898460067456,0.01189550753191887,0.01355459689740956,neptune
4,tcp,finger,SF,469,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0.059843260166578316,0.09078020527624597,0.008529657553990789,0.01768488681070587,0.8628269548196088,0.14068118649544256,0.06237695676599199,131,190,0.8283619483700873,0.04422976023294825,0.553934609203148,0.026237357027767128,0.03002281113199802,0.03625291438692346,0.009521686201462065,0.02154190412299627,normal
0,tcp,eco_i,S0,7660,31,0,0,0,2,2,0,3,0,0,3,0,0,2,0,0,0,233,169,0.6696152928459805,0.6839380572925595,0.903523468267453,0.7537859981074619,0.0440993543799346,0.5650049199479973,0.0749561234619054,120,19,0.21483275601526028,0.9994174264267586,0.27805332189205006,0.0261380462049589,0.5272728262184525,0.8032952990940379,0.021486740736342907,0.0029293044280575445,guess_passwd
4,tcp,http,SF,1300,3181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0.04059443974879698,0.08273926622355085,0.08540837654752675,0.05501270478179646,0.9847750078240843,0.1277380762772907,0.09933333014602896,162,69,0.7163260086129306,0.09025406598098829,0.6218555135876661,0.02640840042882039,0.03978333636640554,0.04645122531018197,0.008527550380686578,0.028310290971920945,normal
164,tcp,eco_i,S0,47438,2,0,1,0,2,4,0,2,0,0,3,0,0,1,0,0,0,471,377,0.719372420257331,0.7894849851491192,0.9350423022444558,0.6165883618639094,0.05420532804665163,0.980541546467365,0.03116024260922369,114,38,0.07315644037676129,0.6128761492251067,0.21025530068835005,0.04453859535183566,0.6339824366396265,0.8433422506387263,0.04336974692996579,0.029235290272999703,portsweep
3,tcp,smtp,SF,1735,1892,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29,7,0.004712491659557239,0.03481962181548629,0.09579198327687352,0.06128734889795206,0.8309029800468575,0.055863756068947494,0.03732674176207038,244,60,0.7237484729144433,0.010381437615099354,0.7076417625358298,0.045249904694547254,0.0005823636868555138,0.04202791595475833,0.042070926593900514,0.04021297907721,normal
2,tcp,smtp,SF,1025,2234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.017012440561565013,0.04302265263460036,0.04584850106253278,0.09558192060173926,0.8600500767075726,0.09494834834143986,0.030702553933956423,75,95,0.7354930534743779,0.16899671821204254,0.6910673460713318,0.020400166658718223,0.04411261520797718,0.03632700007810782,0.03151377876936491,0.004849348133849763,normal
132,tcp,private,RSTO,23242,172,0,0,0,2,4,0,4,0,0,3,0,0,2,0,0,0,457,393,0.8467311925406302,0.9335968252582924,0.839340190610776,0.7465430795917843,0.15457242800164284,0.7337367199688964,0.0023420838726130213,227,6,0.01146497840392241,0.7466470114726189,0.018190917605381073,0.02859212547720479,0.6708875999812836,0.8498179164026546,0.04305928715608476,0.03697735652054212,guess_passwd
250,tcp,eco_i,REJ,14149,185,0,1,0,3,2,0,4,0,0,3,0,0,0,0,0,0,311,299,0.9035009577016075,0.7399557180253736,0.6181703632590302,0.822440080374915,0.2755319833845339,0.914237696487463,0.015224802867538202,115,27,0.2725883290764917,0.9867495336134112,0.22535041121693855,0.05116565260050224,0.9817084168991199,0.8284143414045804,0.02867005907178202,0.043673884994584224,neptune
201,tcp,eco_i,S0,33263,63,0,1,0,7,1,0,1,0,0,3,0,0,0,0,0,0,492,200,0.8930125778882998,0.9319875322723825,0.9270265672940987,0.9953697767202476,0.20100524905717834,0.8294958568781206,0.009843165534649657,50,8,0.0030790605019854088,0.6729592655959682,0.23203403373163384,0.09662828163785177,0.76268085711848,0.8790411672194633,0.013690611241942846,0.03446010546981505,satan
0,tcp,smtp,SF,958,3052,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.047775225535295375,0.09598138329368772,0.05794133629298055,0.006270458740317586,0.9648518019909548,0.004935082286585457,0.03216866673265535,135,176,0.992465584089664,0.1898741657183003,0.7196537183893794,0.002430945721119138,0.028493025067079847,0.005330828718314346,0.04408631040048303,0.004288885696521622,normal
143,tcp,private,S0,47278,183,0,0,0,6,3,0,2,0,0,1,0,0,0,0,0,0,302,178,0.7490559346591811,0.7038537121687071,0.7205298028627768,0.6051948178900212,0.14854737890592384,0.7926637379082071,0.02516644846279367,194,24,0.007503270894821501,0.7447781048666857,0.23976972272385502,0.08161946287224514,0.5122120143374793,0.5895860117000795,0.02442725267771529,0.046937730011582766,guess_passwd
2,tcp,http,SF,212,1404,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0.020145656224734423,0.08159310621992495,0.05258652309625133,0.05022779118089321,0.8146223680018343,0.09281792753810283,0.08942325832284657,139,91,0.8471978846369819,0.08097056778699326,0.6715602647725483,0.04261188000723603,0.02052647487842202,0.005663408769661549,0.03472738005317094,0.039679508917943265,normal
139,tcp,private,S0,45982,183,0,1,0,6,4,0,1,0,0,3,0,0,1,0,0,0,227,277,0.9677215041492675,0.6578121508723552,0.8363435589557332,0.6422423644682131,0.015814116766713283,0.7408621103039388,0.08217082647918056,64,38,0.25211335657862766,0.4462522976894713,0.11448320415686351,0.08994204160228156,0.5554608206094044,0.5000760147025273,0.04318421110965501,0.04308291560476005,neptune
156,icmp,eco_i,REJ,49045,72,0,1,0,2,2,0,2,0,0,2,0,0,2,0,0,0,257,346,0.7516353532485862,0.8840116453603288,0.617862794415009,0.8558435094025169,0.09077267462528694,0.9530600148817758,0.00030397805836501757,137,9,0.06978173752049399,0.6590584020788641,0.12450637461298947,0.008905272438837685,0.9777198190784316,0.8953624513714151,0.03322451091687506,0.005181827846527348,guess_passwd
1,udp,smtp,SF,1910,4105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0.048670993414349495,0.061630709605209,0.06512419287826812,0.06289096189027389,0.9419742508874348,0.1969023106581973,0.0360587547162083,130,155,0.8210528884759765,0.15091500580357806,0.6636923053483005,0.04334301088833247,0.014577137709366124,0.024664302193102273,0.02844808934171348,0.008740787311848337,normal
1,tcp,http,SF,326,4736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,27,0.0681816725646319,0.0804708588581187,0.036005312749412786,0.08197824956598392,0.9007577225300937,0.06911639050235514,0.022548418633954972,173,93,0.9359758797305097,0.007317146684365428,0.6211588594627862,0.07971062507813322,0.006294520912494878,0.00175868033621428,0.006876680942299202,0.01473683272244476,normal
181,icmp,telnet,S0,34296,138,0,0,0,6,4,0,1,0,0,1,0,0,2,0,0,0,396,221,0.737294577581521,0.6764803196138823,0.939657004506307,0.7332540675047101,0.12240668587539616,0.8337028006334504,0.08104630842591234,117,16,0.19446532790412283,0.46049130698893365,0.00978501038906926,0.029120405562252163,0.8328499997498442,0.7008360029588623,0.0336910045136569,0.047348882745816084,guess_passwd
478,tcp,eco_i,REJ,22572,99,0,0,0,5,3,0,2,0,0,3,0,0,2,0,0,0,452,307,0.8770516847881946,0.6530239632647231,0.8096561194925653,0.629223908534664,0.24257663048098285,0.8828551692809503,0.059107972779720255,95,10,0.1351194855625789,0.5322074747409419,0.17299381763417113,0.020859566916957974,0.5451870446922273,0.8001910518637115,0.03186956451299512,0.007401213538279073,portsweep
491,tcp,private,S0,8952,20,0,1,0,5,3,0,2,0,0,1,0,0,2,0,0,0,412,466,0.9116707164818436,0.7422834373550887,0.6151129713277964,0.63900748416801,0.09418896918530062,0.8286950380294636,0.030965373391852704,117,3,0.2380073216625208,0.7287065575919338,0.08782883703252166,0.021717665567503364,0.6248894620087886,0.725061145497685,0.04680389596732298,0.005368525161210874,portsweep
